281050891,1,131 280 000 ₽,Третьяковская,5 мин.,"['Общая площадь', '72,6 м²', 'Жилая площадь', '14,3 м²', 'Площадь кухни', '31 м²', 'Этаж', '2 из 14', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '72,6', 'Жилая площадь', '14,3', 'Площадь кухни', '31', 'Высота потолков', '3,35 м', 'Санузел', '2 совмещенных', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Количество лифтов', '3 пассажирских, 2 грузовых', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
281914898,2,149 930 000 ₽,Площадь Революции,2 мин.,"['Общая площадь', '67,07 м²', 'Жилая площадь', '38,7 м²', 'Этаж', '3 из 5', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '67,07', 'Жилая площадь', '38,7', 'Высота потолков', '3,6 м', 'Вид из окон', 'Во двор', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитно-кирпичный']"
281896679,3,170 060 000 ₽,Площадь Революции,2 мин.,"['Общая площадь', '88,1 м²', 'Жилая площадь', '56,3 м²', 'Этаж', '2 из 5', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '88,1', 'Жилая площадь', '56,3', 'Высота потолков', '3,6 м', 'Вид из окон', 'Во двор', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитно-кирпичный']"
275923519,1,179 646 330 ₽,Новокузнецкая,15 мин.,"['Общая площадь', '81,65 м²', 'Жилая площадь', '13 м²', 'Площадь кухни', '24,7 м²', 'Этаж', '6 из 6', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Черновая']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '81,65', 'Жилая площадь', '13', 'Площадь кухни', '24,7', 'Высота потолков', '7,6 м', 'Санузел', '1 совмещенный', 'Балкон/лоджия', '1 балкон', 'Отделка', 'Черновая', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитно-кирпичный', 'Парковка', 'Подземная']"
277524786,4,552 950 000 ₽,Площадь Революции,2 мин.,"['Общая площадь', '186,14 м²', 'Жилая площадь', '119,5 м²', 'Этаж', '4 из 4', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '186,14', 'Жилая площадь', '119,5', 'Высота потолков', '3,6 м', 'Вид из окон', 'Во двор', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитно-кирпичный']"
281875124,2,1 215 100 000 ₽,Третьяковская,3 мин.,"['Общая площадь', '473,8 м²', 'Жилая площадь', '46,1 м²', 'Площадь кухни', '67,7 м²', 'Этаж', '1 из 3', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '473,8', 'Жилая площадь', '46,1', 'Площадь кухни', '67,7', 'Высота потолков', '3,35 м', 'Санузел', '4 раздельных', 'Балкон/лоджия', '1 балкон', 'Вид из окон', 'На улицу и двор', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
285606684,2,27 284 000 ₽,Ботанический сад,9 мин.,"['Общая площадь', '61 м²', 'Жилая площадь', '26,2 м²', 'Этаж', '2 из 21', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '61', 'Жилая площадь', '26,2', 'Высота потолков', '3,02 м', 'Балкон/лоджия', '2 балкона', 'Вид из окон', 'На улицу', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Количество лифтов', '2 пассажирских', 'Тип дома', 'Монолитно-кирпичный', 'Парковка', 'Подземная']"
283996667,1,18 667 867 ₽,Красный Балтиец,4 мин.,"['Общая площадь', '43,8 м²', 'Жилая площадь', '12,2 м²', 'Площадь кухни', '20,5 м²', 'Этаж', '19 из 20', 'Год сдачи', '2025', 'Дом', 'Не сдан', 'Отделка', 'Предчистовая']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '43,8', 'Жилая площадь', '12,2', 'Площадь кухни', '20,5', 'Высота потолков', '3 м', 'Санузел', '1 совмещенный', 'Балкон/лоджия', '2 балкона', 'Отделка', 'Предчистовая', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
281257851,2,35 422 783 ₽,Лужники,3 мин.,"['Общая площадь', '60,3 м²', 'Этаж', '4 из 41', 'Год сдачи', '2023', 'Дом', 'Не сдан', 'Отделка', 'Предчистовая']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '60,3', 'Высота потолков', '3,25 м', 'Вид из окон', 'На улицу и двор', 'Отделка', 'Предчистовая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '2 пассажирских, 2 грузовых', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
277738052,3,38 039 999 ₽,Белорусская,7 мин.,"['Общая площадь', '91,13 м²', 'Жилая площадь', '45,6 м²', 'Площадь кухни', '28,9 м²', 'Этаж', '3 из 21', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Неизвестно']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '91,13', 'Жилая площадь', '45,6', 'Площадь кухни', '28,9', 'Высота потолков', '3,15 м', 'Санузел', '1 совмещенный, 1 раздельный', 'Вид из окон', 'Во двор', 'Отделка', 'Неизвестно', 'О доме', 'Подписаться на дом', 'Количество лифтов', '1 пассажирский, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Многоуровневая']"
